"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"TNNT3",519.824758987507,0.349621028536044,0.234025424604095,1.49394463925236,0.135190089642395,0.321351370977712
"TNPO1",3377.06188784323,-0.0797791524519748,0.133544454242549,-0.597397719766605,0.55024187577087,0.741617373529485
"TNPO2",2220.51948297342,-0.145144219633425,0.109972701412404,-1.3198204442494,0.186894974103214,0.394720006037493
"TNPO3",1345.99629269361,-0.295710120792279,0.115685511929107,-2.55615518193403,0.0105835907928894,0.0564501462290676
"TNRC18",5413.47091848501,0.139083282962088,0.160618713708969,0.865922032062206,0.386532920035636,0.612785778043366
"TNRC6A",1584.11597798626,-0.0319333801173395,0.176856013170771,-0.180561460958101,0.85671180828879,0.930450026391348
"TNRC6B",2094.27109242087,0.0969428943445751,0.183400166684459,0.528586729756718,0.597092167882491,0.775267501249644
"TNRC6C",671.59214219058,-0.181059736393313,0.177484781877072,-1.02014231574354,0.307660970424197,0.534183465948149
"TNS1",9980.44275787467,-0.632463371985255,0.167739203832069,-3.7705161198836,0.00016291027861001,0.0023884350122014
"TNS1-AS1",20.4258224985207,-0.762149295239317,0.509827250143053,-1.49491674881142,0.134936170555821,0.321027127816758
"TNS2",374.985872956589,-0.32678829055544,0.154138816086812,-2.12009083014749,0.0339983861252953,0.129921847137813
"TNS2-AS1",90.4319541864781,0.322189775595473,0.230309845196885,1.39894052431863,0.161830819036196,0.360111886537161
"TNS3",1309.69514195677,-0.23661022143498,0.125678549770566,-1.88266193289887,0.0597461974082094,0.189401436742743
"TNXA",11.3965093966208,-3.78767678776511,1.50640284446148,-2.51438504759273,0.0119240167869287,0.0615054298104767
"TNXB",603.929866292951,-0.0677253372608495,0.312874831387485,-0.216461442297907,0.82862807726038,0.914085211758925
"TOB1",1286.67684187215,0.00576906082570704,0.108909469821626,0.0529711588455597,0.95775488734693,0.979729496481258
"TOB1-AS1",99.9843072771038,0.692087362333125,0.262700854661907,2.6345074637227,0.00842594512953431,0.0482100473551637
"TOB2",1278.62268567214,0.589983208971982,0.125288066171418,4.70901361159789,2.48918449998234e-06,7.3986222368706e-05
"TOB2P1",11.664546477219,-1.34069295301453,0.685691729198183,-1.95524154065891,0.0505545675978203,0.169797724819567
"TOE1",130.616812863722,-0.282582933111492,0.199477256924671,-1.41661729997724,0.156594847741663,0.352283060338592
"TOGARAM1",1095.1372428627,-0.643250950878021,0.153274713292627,-4.19671932218818,2.70809204998555e-05,0.000552031706508191
"TOGARAM2",18.9925546444103,-0.0977668314236093,0.52458094177986,-0.186371298758766,0.85215359836808,0.928133627282951
"TOLLIP",1638.62932269756,-0.543433204945887,0.102499440535151,-5.30181630366582,1.14656181976747e-07,5.0471941574979e-06
"TOLLIP-DT",16.2423634137584,0.692654959343334,0.556539129342965,1.24457548952769,0.213287834662594,0.428085942196579
"TOM1",1659.75498102193,-0.374048812584765,0.115425449182233,-3.24060954698317,0.00119274433239757,0.0112775630515111
"TOM1L1",305.7414909029,0.0570428113816021,0.148521453298532,0.384071190489529,0.700925683652794,0.84219339224136
"TOM1L2",4014.8945612464,0.00471674159457189,0.116179871236097,0.0405986126889975,0.967615890160263,0.984488302990442
"TOMM20",4178.99181438281,-0.20026983540944,0.0782636022274668,-2.55891410195217,0.0104999682390332,0.0561279936170537
"TOMM22",1216.64968463374,0.116497389158133,0.14854263275822,0.784269047848058,0.432882257277241,0.652758363501576
"TOMM34",1095.74164314808,0.143779590057692,0.104031727989237,1.38207441937874,0.16694885200893,0.367177667433756
"TOMM40",1793.00157576249,0.0105333889463027,0.114807482777625,0.0917482788705092,0.926898038131943,0.966860983178772
"TOMM40L",636.322034735068,0.288772638213242,0.131698994147473,2.19267155442267,0.0283310516247708,0.114111727044594
"TOMM5",687.761946853156,0.380937910526523,0.158289876201985,2.40658417118495,0.0161024928854589,0.0763424018602421
"TOMM6",874.759945533137,0.166941574023132,0.145555913031881,1.14692402765229,0.251413021212565,0.473574868686391
"TOMM7",873.518907051875,0.16891173542475,0.21816731217726,0.77423026272382,0.438794635096822,0.657567966479663
"TOMM70",2239.14839892897,-0.235575242601192,0.0727295121378602,-3.23905984897375,0.00119924406163864,0.0113166552235549
"TONSL",331.916121727742,-0.0904934731888762,0.174507911771242,-0.518563727399947,0.604065009164341,0.77965278944103
"TONSL-AS1",8.66727865981279,1.12094092129938,0.854490191152407,1.311824211566,0.189579453759818,0.398309272834184
"TOP1",1667.12411571933,-0.0136698786918569,0.105010443635852,-0.130176373116377,0.896426887024392,0.951765934638831
"TOP1MT",93.1342862273081,-0.121415048705674,0.237924143764581,-0.510309911321193,0.60983436011815,0.783146222580089
"TOP2A",2819.20124145299,-0.174859577066104,0.215271326627564,-0.812275279785052,0.416633691866032,0.638725677496611
"TOP2B",4775.52801053811,0.221621358437605,0.162881617108017,1.36062842678332,0.173631143472129,0.377198690991176
